n,e,pop
6459000,527000,11
6460000,527000,7
6461000,527000,19
6462000,527000,13
6463000,527000,3
6464000,527000,4
6465000,527000,5
6466000,527000,10
6468000,527000,7
6469000,527000,22
6470000,527000,41
6471000,527000,12
6472000,527000,26
6474000,527000,6
6475000,527000,22
6476000,527000,39
6477000,527000,156
6478000,527000,112
6479000,527000,14
6480000,527000,17
6481000,527000,21
6482000,527000,15
6483000,527000,90
6484000,527000,7
6485000,527000,4
6486000,527000,51
6487000,527000,30
6491000,527000,6
6492000,527000,13
6494000,527000,5
6496000,527000,3
6500000,527000,3
6508000,527000,7
6511000,527000,0
6512000,527000,20
6513000,527000,4
6516000,527000,17
6522000,527000,3
6528000,527000,4
6529000,527000,0
6531000,527000,3
6532000,527000,3
6546000,527000,0
6550000,527000,4
6551000,527000,15
6552000,527000,3
6553000,527000,3
6554000,527000,13
6555000,527000,36
6556000,527000,166
6557000,527000,8
6561000,527000,0
6562000,527000,19
6563000,527000,61
6564000,527000,61
6565000,527000,17
6566000,527000,15
6567000,527000,25
6574000,527000,19
6575000,527000,0
6576000,527000,26
6577000,527000,10
6578000,527000,6
6580000,527000,0
6588000,527000,23
6590000,527000,13
6591000,527000,19
6592000,527000,6
6594000,527000,3
6595000,527000,0
6597000,527000,7
6598000,527000,35
6599000,527000,3
6601000,527000,5
6602000,527000,0
6604000,527000,25
6605000,527000,0
6621000,527000,3
6623000,527000,14
6639000,527000,4
6641000,527000,3
6647000,527000,9
6656000,527000,5
6657000,527000,6
6664000,527000,4
6667000,527000,3
6668000,527000,3
6669000,527000,48
6673000,527000,0
6674000,527000,9
6675000,527000,7
6680000,527000,6
6683000,527000,3
6685000,527000,0
6690000,527000,0
6691000,527000,21
6692000,527000,3
6696000,527000,16
6697000,527000,6
6699000,527000,59
6700000,527000,453
6701000,527000,36
6702000,527000,44
6703000,527000,46
6704000,527000,96
6705000,527000,9
6706000,527000,4
6707000,527000,46
6712000,527000,59
6713000,527000,83
6714000,527000,49
6715000,527000,12
6716000,527000,11
6717000,527000,12
6719000,527000,0
6726000,527000,3
6727000,527000,356
6728000,527000,14
6732000,527000,6
6734000,527000,3
6735000,527000,23
6738000,527000,3
6796000,527000,3
6797000,527000,0
6801000,527000,3
6802000,527000,7
6803000,527000,84
6804000,527000,3
6805000,527000,6
6930000,527000,4
6955000,527000,4
6978000,527000,0
6992000,527000,0
7002000,527000,9
7004000,527000,6
7005000,527000,20
7006000,527000,21
7019000,527000,3
7072000,527000,0
7079000,527000,26
7080000,527000,1133
7081000,527000,1183
7082000,527000,77
7103000,527000,3
7120000,527000,3
7121000,527000,18
7122000,527000,4
7123000,527000,3
7143000,527000,13
7145000,527000,6
7199000,527000,0
7236000,527000,4
6217000,528000,12
6218000,528000,304
6219000,528000,85
6220000,528000,3
6223000,528000,0
6224000,528000,4
6225000,528000,18
6226000,528000,34
6227000,528000,13
6230000,528000,0
6231000,528000,4
6234000,528000,0
6235000,528000,6
6236000,528000,44
6237000,528000,11
6238000,528000,11
6239000,528000,5
6240000,528000,189
6241000,528000,147
6248000,528000,18
6249000,528000,5
6250000,528000,21
6251000,528000,14
6252000,528000,10
6253000,528000,15
6254000,528000,31
6256000,528000,5
6257000,528000,0
6261000,528000,0
6262000,528000,18
6263000,528000,3
6264000,528000,11
6266000,528000,0
6267000,528000,12
6268000,528000,3
6269000,528000,15
6270000,528000,0
6272000,528000,0
6273000,528000,5
6276000,528000,7
6277000,528000,3
6280000,528000,3
6282000,528000,6
6284000,528000,14
6285000,528000,15
6287000,528000,18
6292000,528000,3
6298000,528000,3
6318000,528000,4
6322000,528000,5
6323000,528000,7
6324000,528000,13
6325000,528000,3
6331000,528000,7
6335000,528000,0
6336000,528000,5
6337000,528000,3
6340000,528000,8
6341000,528000,7
6344000,528000,9
6357000,528000,3
6361000,528000,4
6362000,528000,4
6368000,528000,7
6372000,528000,6
6375000,528000,6
6380000,528000,6
6381000,528000,9
6382000,528000,3
6386000,528000,26
6387000,528000,13
6389000,528000,3
6390000,528000,7
6395000,528000,6
6398000,528000,5
6405000,528000,0
6406000,528000,3
6411000,528000,3
6418000,528000,0
6420000,528000,15
6421000,528000,14
6422000,528000,11
6426000,528000,3
6428000,528000,3
6429000,528000,3
6437000,528000,4
6444000,528000,3
6445000,528000,12
6446000,528000,4
6447000,528000,10
6450000,528000,4
6451000,528000,25
6452000,528000,10
6453000,528000,6
6454000,528000,4
6456000,528000,11
6457000,528000,5
6458000,528000,15
6459000,528000,32
6460000,528000,6
6462000,528000,12
6463000,528000,11
6464000,528000,3
6466000,528000,3
6467000,528000,15
6468000,528000,14
6470000,528000,7
6471000,528000,7
6472000,528000,0
6473000,528000,24
6475000,528000,55
6476000,528000,52
6477000,528000,52
6478000,528000,43
6479000,528000,16
6480000,528000,20
6481000,528000,33
6483000,528000,67
6484000,528000,991
6485000,528000,414
6486000,528000,253
6487000,528000,138
6488000,528000,6
6492000,528000,3
6493000,528000,0
6495000,528000,0
6505000,528000,3
6512000,528000,3
6513000,528000,18
6514000,528000,6
6515000,528000,12
6516000,528000,153
6522000,528000,4
6524000,528000,3
6531000,528000,12
6545000,528000,9
6546000,528000,3
6549000,528000,0
6551000,528000,17
6554000,528000,26
6559000,528000,5
6560000,528000,21
6561000,528000,28
6562000,528000,27
6563000,528000,518
6564000,528000,52
6565000,528000,35
6566000,528000,5
6567000,528000,27
6568000,528000,4
6574000,528000,5
6575000,528000,34
6576000,528000,37
6577000,528000,32
6579000,528000,4
6580000,528000,4
6586000,528000,4
6588000,528000,8
6589000,528000,20
6591000,528000,19
6592000,528000,10
6595000,528000,6
6596000,528000,3
6598000,528000,6
6599000,528000,3
6603000,528000,10
6604000,528000,29
6605000,528000,4
6606000,528000,5
6608000,528000,0
6622000,528000,9
6623000,528000,28
6641000,528000,3
6642000,528000,3
6656000,528000,12
6657000,528000,3
6658000,528000,0
6660000,528000,4
6661000,528000,3
6663000,528000,6
6665000,528000,15
6666000,528000,13
6667000,528000,31
6669000,528000,19
6670000,528000,19
6680000,528000,4
6681000,528000,3
6683000,528000,3
6696000,528000,63
6697000,528000,39
6698000,528000,18
6699000,528000,227
6700000,528000,66
6702000,528000,59
6703000,528000,112
6704000,528000,14
6705000,528000,13
6706000,528000,64
6707000,528000,104
6710000,528000,47
6711000,528000,41
6712000,528000,22
6713000,528000,56
6714000,528000,3
6717000,528000,30
6718000,528000,13
6719000,528000,5
6720000,528000,11
6726000,528000,3
6727000,528000,13
6728000,528000,16
6744000,528000,8
6799000,528000,0
6800000,528000,8
6801000,528000,19
6802000,528000,3
6803000,528000,11
6830000,528000,0
6866000,528000,4
6930000,528000,40
6931000,528000,4
6954000,528000,3
6965000,528000,10
6977000,528000,0
7003000,528000,10
7004000,528000,23
7005000,528000,0
7006000,528000,13
7007000,528000,4
7018000,528000,4
7019000,528000,9
7024000,528000,4
7066000,528000,3
7071000,528000,6
7079000,528000,14
7080000,528000,466
7081000,528000,292
7082000,528000,5
7083000,528000,3
7094000,528000,0
7122000,528000,0
7123000,528000,6
7142000,528000,4
7144000,528000,6
7145000,528000,70
7146000,528000,9
7147000,528000,4
7148000,528000,3
7158000,528000,3
7236000,528000,9
6217000,529000,234
6218000,529000,598
6219000,529000,279
6224000,529000,4
6225000,529000,36
6226000,529000,17
6227000,529000,5
6228000,529000,13
6232000,529000,4
6233000,529000,10
6234000,529000,3
6235000,529000,3
6236000,529000,6
6238000,529000,25
6239000,529000,82
6240000,529000,80
6241000,529000,15
6245000,529000,0
6246000,529000,0
6249000,529000,3
6250000,529000,13
6252000,529000,5
6254000,529000,3
6255000,529000,0
6258000,529000,0
6260000,529000,3
6261000,529000,6
6265000,529000,6
6267000,529000,3
6268000,529000,19
6269000,529000,21
6270000,529000,6
6271000,529000,3
6272000,529000,3
6274000,529000,7
6275000,529000,4
6276000,529000,30
6282000,529000,8
6285000,529000,0
6286000,529000,17
6287000,529000,62
6288000,529000,52
6290000,529000,3
6323000,529000,3
6332000,529000,3
6337000,529000,13
6339000,529000,0
6340000,529000,3
6341000,529000,7
6343000,529000,3
6344000,529000,3
6348000,529000,5
6350000,529000,7
6351000,529000,3
6353000,529000,13
6354000,529000,6
6357000,529000,0
6361000,529000,5
6362000,529000,231
6369000,529000,26
6372000,529000,0
6374000,529000,3
6375000,529000,10
6380000,529000,0
6381000,529000,6
6382000,529000,8
6383000,529000,0
6387000,529000,3
6388000,529000,4
6389000,529000,3
6396000,529000,8
6399000,529000,3
6400000,529000,9
6409000,529000,0
6414000,529000,4
6418000,529000,0
6419000,529000,4
6420000,529000,32
6421000,529000,3
6422000,529000,6
6423000,529000,6
6426000,529000,4
6429000,529000,3
6430000,529000,3
6447000,529000,6
6448000,529000,9
6451000,529000,0
6452000,529000,12
6453000,529000,7
6454000,529000,21
6455000,529000,25
6456000,529000,36
6457000,529000,14
6459000,529000,35
6460000,529000,3
6461000,529000,15
6463000,529000,3
6464000,529000,13
6466000,529000,26
6467000,529000,8
6469000,529000,29
6470000,529000,4
6472000,529000,14
6473000,529000,6
6474000,529000,194
6475000,529000,1953
6476000,529000,513
6477000,529000,24
6478000,529000,14
6479000,529000,35
6480000,529000,11
6481000,529000,6
6482000,529000,14
6483000,529000,946
6484000,529000,1808
6485000,529000,1396
6486000,529000,637
6487000,529000,21
6488000,529000,11
6491000,529000,19
6492000,529000,31
6493000,529000,24
6494000,529000,3
6498000,529000,3
6499000,529000,3
6507000,529000,5
6512000,529000,10
6513000,529000,19
6514000,529000,17
6515000,529000,27
6516000,529000,118
6517000,529000,3
6521000,529000,7
6528000,529000,3
6531000,529000,12
6532000,529000,8
6551000,529000,4
6554000,529000,36
6555000,529000,26
6556000,529000,34
6557000,529000,56
6558000,529000,230
6559000,529000,11
6560000,529000,38
6561000,529000,7
6562000,529000,3
6563000,529000,158
6564000,529000,103
6565000,529000,3
6567000,529000,8
6568000,529000,9
6573000,529000,0
6574000,529000,3
6575000,529000,14
6576000,529000,15
6577000,529000,25
6578000,529000,19
6579000,529000,6
6581000,529000,8
6582000,529000,0
6583000,529000,3
6587000,529000,10
6588000,529000,16
6589000,529000,3
6591000,529000,0
6592000,529000,0
6593000,529000,5
6595000,529000,6
6596000,529000,16
6598000,529000,4
6600000,529000,0
6604000,529000,6
6605000,529000,7
6607000,529000,0
6612000,529000,0
6613000,529000,7
6614000,529000,9
6618000,529000,4
6619000,529000,0
6622000,529000,6
6624000,529000,3
6625000,529000,3
6630000,529000,7
6631000,529000,30
6632000,529000,27
6633000,529000,8
6641000,529000,3
6656000,529000,28
6657000,529000,47
6658000,529000,3
6659000,529000,4
6660000,529000,14
6661000,529000,30
6662000,529000,7
6664000,529000,0
6666000,529000,3
6667000,529000,6
6668000,529000,4
6669000,529000,8
6670000,529000,3
6676000,529000,0
6682000,529000,0
6684000,529000,0
6685000,529000,11
6689000,529000,5
6690000,529000,3
6694000,529000,12
6695000,529000,5
6696000,529000,124
6697000,529000,6
6698000,529000,55
6699000,529000,29
6701000,529000,3
6702000,529000,68
6703000,529000,21
6704000,529000,4
6705000,529000,54
6706000,529000,26
6707000,529000,592
6708000,529000,321
6709000,529000,11
6710000,529000,3
6712000,529000,3
6713000,529000,18
6716000,529000,33
6717000,529000,19
6718000,529000,34
6719000,529000,27
6720000,529000,6
6725000,529000,69
6733000,529000,12
6739000,529000,4
6740000,529000,6
6741000,529000,4
6755000,529000,0
6756000,529000,25
6800000,529000,10
6802000,529000,6
6829000,529000,3
6930000,529000,34
6931000,529000,36
6953000,529000,3
6954000,529000,15
7003000,529000,19
7004000,529000,259
7009000,529000,0
7017000,529000,0
7018000,529000,4
7019000,529000,16
7022000,529000,3
7024000,529000,5
7031000,529000,4
7032000,529000,0
7069000,529000,3
7078000,529000,12
7079000,529000,16
7080000,529000,45
7081000,529000,24
7082000,529000,4
7122000,529000,3
7123000,529000,11
7141000,529000,13
7144000,529000,4
7145000,529000,8
7146000,529000,3
7157000,529000,4
7158000,529000,6
7170000,529000,4
7200000,529000,3
6218000,530000,41
6219000,530000,95
6224000,530000,3
6225000,530000,84
6226000,530000,72
6227000,530000,24
6228000,530000,6
6229000,530000,25
6233000,530000,20
6234000,530000,6
6235000,530000,17
6236000,530000,3
6238000,530000,18
6239000,530000,18
6245000,530000,12
6250000,530000,0
6251000,530000,0
6252000,530000,3
6253000,530000,3
6254000,530000,3
6256000,530000,3
6258000,530000,7
6263000,530000,3
6264000,530000,3
6265000,530000,3
6272000,530000,3
6274000,530000,0
6276000,530000,4
6277000,530000,4
6278000,530000,10
6279000,530000,0
6283000,530000,17
6284000,530000,0
6285000,530000,15
6286000,530000,4
6287000,530000,12
6288000,530000,10
6289000,530000,60
6294000,530000,0
6296000,530000,0
6317000,530000,19
6320000,530000,0
6322000,530000,3
6337000,530000,11
6339000,530000,13
6340000,530000,0
6341000,530000,4
6347000,530000,3
6349000,530000,5
6350000,530000,25
6354000,530000,7
6357000,530000,3
6361000,530000,7
6362000,530000,171
6369000,530000,144
6373000,530000,3
6374000,530000,32
6378000,530000,0
6382000,530000,3
6384000,530000,9
6385000,530000,7
6386000,530000,5
6387000,530000,8
6388000,530000,4
6389000,530000,3
6390000,530000,8
6393000,530000,3
6394000,530000,3
6398000,530000,3
6399000,530000,3
6400000,530000,0
6407000,530000,0
6419000,530000,4
6423000,530000,3
6424000,530000,5
6425000,530000,0
6426000,530000,5
6427000,530000,3
6429000,530000,0
6430000,530000,3
6433000,530000,7
6434000,530000,7
6435000,530000,4
6444000,530000,3
6445000,530000,13
6446000,530000,3
6447000,530000,3
6451000,530000,4
6452000,530000,5
6453000,530000,25
6454000,530000,15
6455000,530000,23
6456000,530000,28
6458000,530000,10
6459000,530000,16
6460000,530000,14
6461000,530000,8
6463000,530000,16
6464000,530000,8
6465000,530000,11
6466000,530000,3
6467000,530000,13
6468000,530000,16
6469000,530000,18
6470000,530000,3
6471000,530000,4
6473000,530000,3
6474000,530000,746
6475000,530000,931
6476000,530000,506
6477000,530000,15
6478000,530000,34
6479000,530000,26
6480000,530000,27
6481000,530000,5
6482000,530000,125
6483000,530000,705
6484000,530000,551
6485000,530000,34
6486000,530000,61
6487000,530000,26
6488000,530000,19
6489000,530000,7
6490000,530000,13
6491000,530000,17
6496000,530000,3
6497000,530000,4
6502000,530000,0
6504000,530000,10
6506000,530000,6
6507000,530000,3
6508000,530000,0
6512000,530000,8
6513000,530000,46
6514000,530000,10
6516000,530000,4
6522000,530000,3
6531000,530000,6
6547000,530000,85
6548000,530000,5
6549000,530000,4
6550000,530000,0
6551000,530000,11
6552000,530000,0
6553000,530000,21
6554000,530000,7
6555000,530000,22
6556000,530000,52
6557000,530000,342
6558000,530000,471
6559000,530000,160
6560000,530000,28
6561000,530000,21
6562000,530000,23
6563000,530000,44
6564000,530000,21
6567000,530000,0
6575000,530000,21
6576000,530000,38
6577000,530000,44
6582000,530000,4
6584000,530000,11
6587000,530000,21
6588000,530000,45
6589000,530000,11
6590000,530000,0
6592000,530000,7
6593000,530000,19
6594000,530000,5
6596000,530000,5
6597000,530000,0
6598000,530000,0
6600000,530000,4
6601000,530000,7
6610000,530000,0
6612000,530000,3
6613000,530000,7
6614000,530000,0
6619000,530000,5
6625000,530000,3
6626000,530000,3
6627000,530000,10
6628000,530000,3
6629000,530000,35
6630000,530000,221
6631000,530000,4
6632000,530000,3
6640000,530000,3
6641000,530000,7
6655000,530000,6
6656000,530000,22
6657000,530000,8
6658000,530000,79
6659000,530000,133
6660000,530000,19
6661000,530000,22
6664000,530000,8
6665000,530000,6
6666000,530000,47
6681000,530000,0
6685000,530000,3
6687000,530000,11
6688000,530000,3
6695000,530000,58
6699000,530000,4
6701000,530000,38
6702000,530000,173
6703000,530000,106
6704000,530000,216
6705000,530000,37
6706000,530000,16
6707000,530000,4
6708000,530000,47
6709000,530000,30
6711000,530000,0
6712000,530000,70
6713000,530000,63
6716000,530000,3
6717000,530000,33
6718000,530000,190
6719000,530000,41
6724000,530000,32
6725000,530000,105
6726000,530000,11
6727000,530000,3
6729000,530000,8
6731000,530000,3
6733000,530000,7
6734000,530000,22
6735000,530000,3
6756000,530000,3
6768000,530000,0
6769000,530000,4
6800000,530000,34
6801000,530000,6
6829000,530000,0
6930000,530000,4
6931000,530000,11
6932000,530000,4
6933000,530000,11
6953000,530000,16
6954000,530000,5
6971000,530000,0
6973000,530000,3
7003000,530000,6
7004000,530000,320
7018000,530000,13
7019000,530000,14
7031000,530000,18
7073000,530000,0
7077000,530000,14
7078000,530000,56
7079000,530000,7
7080000,530000,7
7081000,530000,5
7123000,530000,0
7140000,530000,4
7141000,530000,3
7142000,530000,0
7144000,530000,0
7145000,530000,4
7170000,530000,0
7200000,530000,0
7239000,530000,3
7269000,530000,0
7283000,530000,4
6225000,531000,230
6226000,531000,224
6227000,531000,102
6228000,531000,48
6229000,531000,51
6230000,531000,42
6231000,531000,3
6233000,531000,18
6234000,531000,39
6235000,531000,64
6236000,531000,24
6237000,531000,30
6238000,531000,18
6239000,531000,18
6245000,531000,5
6247000,531000,0
6250000,531000,4
6251000,531000,3
6254000,531000,5
6256000,531000,3
6257000,531000,3
6258000,531000,6
6259000,531000,0
6262000,531000,3
6263000,531000,0
6268000,531000,4
6270000,531000,3
6271000,531000,3
6272000,531000,13
6273000,531000,13
6275000,531000,9
6276000,531000,25
6277000,531000,4
6280000,531000,26
6281000,531000,5
6282000,531000,0
6283000,531000,3
6284000,531000,11
6285000,531000,15
6287000,531000,4
6288000,531000,3
6289000,531000,15
6290000,531000,9
6296000,531000,0
6321000,531000,8
6336000,531000,0
6339000,531000,4
6341000,531000,3
6342000,531000,0
6349000,531000,0
6350000,531000,12
6353000,531000,5
6354000,531000,3
6357000,531000,3
6360000,531000,7
6361000,531000,7
6362000,531000,41
6363000,531000,3
6372000,531000,8
6376000,531000,0
6377000,531000,13
6378000,531000,5
6381000,531000,5
6382000,531000,12
6386000,531000,7
6388000,531000,3
6395000,531000,0
6397000,531000,3
6398000,531000,12
6403000,531000,3
6405000,531000,5
6417000,531000,0
6423000,531000,3
6425000,531000,3
6426000,531000,12
6427000,531000,17
6434000,531000,3
6436000,531000,0
6439000,531000,5
6440000,531000,3
6441000,531000,3
6449000,531000,0
6451000,531000,5
6453000,531000,3
6454000,531000,25
6455000,531000,5
6456000,531000,43
