lat,lon,population
55.808501,13.109003,84
55.817482,13.108567,30
55.826462,13.108131,49
55.835442,13.107695,68
55.844423,13.107259,18
55.853403,13.106822,35
55.862383,13.106385,18
55.871364,13.105948,10
55.880344,13.105511,10
55.889324,13.105073,7
55.898304,13.104635,1867
55.907285,13.104197,1774
55.916265,13.103759,110
55.925245,13.103320,3
55.934225,13.102881,39
55.943205,13.102442,43
55.952186,13.102002,14
55.961166,13.101563,40
55.970146,13.101123,3
55.979126,13.100683,23
55.988106,13.100242,437
55.997086,13.099802,350
56.006066,13.099361,4
56.024026,13.098478,7
56.033006,13.098037,19
56.041986,13.097595,81
56.050966,13.097153,5
56.059946,13.096710,0
56.077906,13.095825,6
56.086886,13.095382,8
56.095866,13.094938,12
56.104846,13.094494,21
56.113826,13.094051,13
56.122806,13.093606,9
56.140766,13.092717,27
56.149745,13.092272,3
56.158725,13.091827,13
56.167705,13.091382,3
56.176685,13.090936,12
56.185665,13.090490,114
56.194644,13.090044,26
56.203624,13.089597,32
56.248523,13.087361,0
56.257502,13.086913,9
56.266482,13.086465,8
56.293421,13.085119,14
56.302400,13.084669,6
56.311380,13.084220,13
56.329339,13.083320,0
56.338319,13.082870,7
56.383216,13.080614,18
56.392195,13.080162,12
56.401175,13.079710,20
56.410154,13.079258,63
56.419134,13.078805,6
56.428113,13.078352,8
56.437092,13.077899,84
56.446072,13.077446,282
56.455051,13.076992,22
56.464030,13.076538,8
56.473010,13.076084,34
56.481989,13.075629,18
56.490968,13.075175,13
56.499947,13.074720,60
56.517906,13.073809,4
56.526885,13.073353,0
56.535864,13.072897,120
56.544844,13.072441,912
56.553823,13.071984,12
56.562802,13.071527,18
56.571781,13.071070,9
56.580760,13.070613,26
56.589739,13.070155,45
56.598718,13.069697,15
56.607697,13.069239,6
56.616676,13.068781,9
56.625655,13.068322,40
56.634635,13.067863,87
56.652593,13.066944,0
56.670550,13.066024,5
56.679529,13.065564,3
56.688508,13.065104,10
56.697487,13.064643,35
56.715445,13.063720,8
56.724424,13.063259,15
56.733403,13.062797,7
56.742382,13.062335,3
56.751361,13.061872,11
56.769318,13.060947,28
56.778297,13.060483,12
56.796255,13.059556,13
56.805233,13.059092,7
56.814212,13.058628,7
56.832169,13.057698,5
56.859105,13.056302,33
56.868084,13.055836,30
56.877063,13.055370,9
56.886041,13.054903,3
56.895020,13.054437,10
56.903999,13.053970,8
56.921956,13.053035,0
56.930934,13.052567,3
56.939913,13.052099,6
56.957870,13.051162,3
56.966848,13.050693,0
56.975827,13.050224,4
56.984805,13.049754,3
57.002762,13.048814,9
57.011740,13.048344,11
57.029697,13.047403,5
57.038676,13.046932,0
57.047654,13.046460,3
57.056632,13.045989,3
57.065611,13.045517,9
57.083567,13.044572,4
57.092545,13.044099,107
57.101524,13.043626,41
57.119480,13.042679,3
57.164371,13.040307,3
57.191305,13.038880,6
57.200284,13.038404,8
57.209262,13.037928,0
57.218240,13.037451,0
57.245174,13.036020,4
57.254152,13.035542,4
57.325975,13.031709,114
57.334953,13.031229,175
57.379842,13.028823,0
57.388820,13.028341,0
57.397798,13.027859,4
57.406776,13.027376,12
57.415753,13.026893,18
57.433709,13.025927,6
57.442686,13.025443,9
57.451664,13.024959,0
57.460642,13.024475,5
57.469619,13.023990,0
57.523485,13.021077,5
57.559395,13.019129,14
57.577350,13.018153,4
57.586327,13.017664,9
57.595305,13.017176,14
57.604282,13.016687,24
57.613260,13.016198,8
57.622237,13.015708,11
57.631214,13.015218,15
57.649169,13.014238,3
57.658147,13.013747,7
57.667124,13.013256,16
57.676101,13.012765,4
57.685078,13.012274,106
57.694056,13.011782,205
57.703033,13.011290,9
57.712010,13.010797,497
57.720987,13.010305,1536
57.729965,13.009812,407
57.738942,13.009318,33
57.747919,13.008825,40
57.756896,13.008331,18
57.765873,13.007837,16
57.774850,13.007342,11
57.783828,13.006848,585
57.792805,13.006353,310
57.801782,13.005857,249
57.810759,13.005362,1098
57.819736,13.004866,401
57.828713,13.004370,27
57.837690,13.003873,19
57.846667,13.003376,5
57.855644,13.002879,18
57.864621,13.002382,14
57.873598,13.001884,19
57.882575,13.001386,18
57.891552,13.000888,16
57.900529,13.000389,16
57.927460,12.998892,8
57.936436,12.998392,20
57.945413,12.997892,13
57.954390,12.997391,13
57.972344,12.996390,3
58.017228,12.993880,19
58.053134,12.991867,13
58.062111,12.991363,33
58.080064,12.990355,27
58.089041,12.989850,3
58.115971,12.988333,4
58.124947,12.987827,21
58.133924,12.987321,7
58.142900,12.986814,14
58.151877,12.986307,77
58.160853,12.985800,414
58.169830,12.985292,6
58.178806,12.984784,19
58.187783,12.984276,6
58.196759,12.983767,0
58.205736,12.983258,12
58.214712,12.982749,36
58.223688,12.982240,18
58.232665,12.981730,9
58.241641,12.981220,28
58.250617,12.980710,51
58.259594,12.980199,23
58.268570,12.979688,4
58.277546,12.979177,3
58.286523,12.978665,13
58.295499,12.978153,3
58.304475,12.977641,9
58.313451,12.977128,10
58.322428,12.976615,5
58.331404,12.976102,0
58.340380,12.975589,9
58.349356,12.975075,3
58.358332,12.974561,37
58.367309,12.974046,524
58.376285,12.973532,234
58.394237,12.972501,14
58.403213,12.971986,4
58.412189,12.971470,3
58.421165,12.970954,15
58.430141,12.970437,14
58.439117,12.969920,10
58.448093,12.969403,11
58.457069,12.968885,5
58.466045,12.968367,13
58.475021,12.967849,16
58.483997,12.967331,3
58.492973,12.966812,35
58.501949,12.966293,10
58.510925,12.965774,8
58.519901,12.965254,49
58.528877,12.964734,24
58.537853,12.964213,15
58.546828,12.963693,36
58.555804,12.963172,0
59.049452,12.934022,8
59.058427,12.933483,3
59.067402,12.932944,11
59.076377,12.932404,22
59.085352,12.931864,4
59.094327,12.931323,4
59.103302,12.930783,3
59.112277,12.930242,71
59.121252,12.929700,2393
59.130227,12.929158,499
59.139202,12.928616,29
59.148176,12.928074,14
59.157151,12.927531,7
59.166126,12.926988,12
59.175101,12.926444,5
59.211000,12.924267,4
59.219975,12.923722,3
59.228949,12.923176,6
59.237924,12.922631,0
59.291772,12.919348,4
59.300747,12.918800,3
59.318696,12.917703,0
59.408441,12.912195,3
59.417415,12.911643,5
59.426389,12.911090,11
59.435364,12.910536,0
59.444338,12.909983,52
59.462287,12.908874,3
59.480235,12.907765,3
59.489210,12.907209,3
59.498184,12.906653,9
59.525107,12.904984,7
59.534081,12.904427,10
59.578952,12.901636,4
59.587926,12.901077,4
59.596900,12.900517,16
59.605874,12.899957,7
59.614848,12.899397,3
59.623822,12.898836,5
59.632796,12.898275,21
59.641770,12.897714,8
59.650744,12.897152,13
59.659718,12.896590,23
59.668692,12.896028,9
59.677666,12.895465,15
59.686640,12.894902,21
59.695614,12.894339,18
59.910984,12.880710,0
59.946878,12.878418,3
59.955851,12.877844,13
59.964825,12.877270,0
59.973798,12.876696,31
59.982772,12.876121,4
59.991745,12.875545,9
60.000719,12.874970,16
60.009692,12.874394,3
60.144291,12.865710,3
60.180184,12.863380,3
60.189157,12.862797,3
60.198130,12.862213,8
60.207103,12.861629,14
60.216076,12.861045,32
60.225049,12.860460,8
60.234022,12.859875,22
60.242995,12.859289,10
60.251968,12.858703,10
60.260941,12.858117,9
60.269914,12.857530,8
60.278887,12.856943,3
60.287860,12.856356,3
60.341697,12.852823,7
60.395534,12.849277,0
60.727515,12.827106,8
61.023589,12.806880,5
61.122277,12.800041,13
61.131248,12.799417,14
61.149191,12.798168,0
61.158163,12.797542,3
61.633629,12.763802,3
61.642599,12.763154,3
61.839949,12.748787,0
61.848920,12.748129,59
61.866860,12.746812,12
62.261536,12.717377,3
62.405048,12.706455,3
62.431956,12.704394,35
62.440925,12.703706,0
62.683089,12.684952,8
62.889369,12.668700,0
63.355709,12.630987,10
63.454353,12.622832,12
55.359703,13.146242,383
55.368684,13.145822,4550
55.377666,13.145402,1929
55.386647,13.144982,249
55.395628,13.144561,4
55.404609,13.144140,39
55.413590,13.143719,8
55.422571,13.143297,4
55.431552,13.142876,23
55.440533,13.142454,22
55.449515,13.142032,184
55.458496,13.141610,489
55.467477,13.141187,24
55.476458,13.140764,18
55.485439,13.140341,4
55.494420,13.139918,39
55.503401,13.139494,11
55.512382,13.139070,29
55.521363,13.138646,7
55.530344,13.138222,8
55.548305,13.137373,4
55.557286,13.136948,18
55.566267,13.136523,8
55.575248,13.136097,10
55.584229,13.135672,25
55.593210,13.135246,38
55.602191,13.134820,37
55.611171,13.134393,111
55.620152,13.133967,153
55.629133,13.133540,53
55.638114,13.133113,120
55.647094,13.132685,32
55.656075,13.132258,805
55.665056,13.131830,1293
55.674037,13.131402,9
55.683017,13.130973,6
55.700979,13.130116,10
55.709959,13.129687,50
55.718940,13.129257,41
55.727921,13.128828,6
55.736901,13.128398,24
55.745882,13.127968,3
55.754862,13.127538,38
55.763843,13.127107,6
55.772823,13.126676,18
55.781804,13.126245,1439
55.790784,13.125814,439
55.799765,13.125383,7
55.808745,13.124951,32
55.817726,13.124519,13
55.826706,13.124087,30
55.835687,13.123654,14
55.844667,13.123222,59
55.853648,13.122789,23
55.862628,13.122355,19
55.871608,13.121922,8
55.880589,13.121488,8
55.889569,13.121054,5
55.898549,13.120620,40
55.907530,13.120186,3
55.916510,13.119751,177
55.934471,13.118881,6
55.943451,13.118445,5
55.952431,13.118010,0
55.961411,13.117574,7
55.970392,13.117137,4
55.979372,13.116701,3
55.988352,13.116264,0
56.015292,13.114953,5
56.033253,13.114077,3
56.042233,13.113639,12
56.051213,13.113201,19
56.060193,13.112762,0
56.078153,13.111884,3
56.087133,13.111444,75
56.096113,13.111005,19
56.105093,13.110565,17
56.114073,13.110125,9
56.123053,13.109684,265
56.132033,13.109244,40
56.141013,13.108803,71
56.158973,13.107920,25
56.167953,13.107478,0
56.176932,13.107036,14
56.185912,13.106594,52
56.194892,13.106152,95
56.212852,13.105266,3
56.221832,13.104823,0
56.248771,13.103492,22
56.257751,13.103047,11
56.266730,13.102603,13
56.293670,13.101268,8
56.302649,13.100822,7
56.329588,13.099484,5
56.338568,13.099038,0
56.347547,13.098591,3
56.374486,13.097249,7
56.383466,13.096801,9
56.392445,13.096353,10
56.401425,13.095905,14
56.410404,13.095456,73
56.419383,13.095008,5
56.428363,13.094559,15
56.437342,13.094109,69
56.446322,13.093660,11
56.455301,13.093210,76
56.464281,13.092760,5
56.473260,13.092309,15
56.482239,13.091858,22
56.491219,13.091408,14
56.500198,13.090956,51
56.509177,13.090505,5
56.518157,13.090053,31
56.527136,13.089601,4
56.536115,13.089149,12
56.545095,13.088697,190
56.554074,13.088244,45
56.563053,13.087791,93
56.572032,13.087338,5
56.589991,13.086430,5
56.607949,13.085522,7
56.616928,13.085067,7
56.625907,13.084613,8
56.634886,13.084157,3
56.688761,13.081421,0
56.697740,13.080964,10
56.706719,13.080507,0
56.715698,13.080050,17
56.724677,13.079592,23
56.787529,13.076380,10
56.805487,13.075460,0
56.814466,13.075000,18
56.823444,13.074539,0
56.832423,13.074078,3
56.868338,13.072232,0
56.886296,13.071307,6
56.895274,13.070844,6
56.904253,13.070381,9
56.913232,13.069918,6
56.922210,13.069454,30
56.931189,13.068990,90
56.940168,13.068526,522
56.949146,13.068062,337
56.958125,13.067597,3
56.967103,13.067132,9
57.003017,13.065269,4
57.011996,13.064803,13
57.029953,13.063870,0
57.038931,13.063403,3
57.047910,13.062935,0
57.074845,13.061531,0
57.092802,13.060594,3
57.101780,13.060125,9
57.119737,13.059186,4
57.137693,13.058246,4
57.164628,13.056834,0
57.209519,13.054475,0
57.218497,13.054002,0
57.236453,13.053056,56
57.245432,13.052582,4
57.254410,13.052108,4
57.281344,13.050686,4
57.290322,13.050211,4
57.299300,13.049735,3
57.317256,13.048784,7
57.326234,13.048308,10
57.344190,13.047356,3
57.353168,13.046879,0
57.362146,13.046402,6
57.371124,13.045924,16
57.407035,13.044012,7
57.416013,13.043533,19
57.442946,13.042095,6
57.451924,13.041615,6
57.469879,13.040654,13
57.523746,13.037765,3
57.532723,13.037283,0
57.550678,13.036317,11
57.559656,13.035833,0
57.568634,13.035350,3
57.577611,13.034866,0
57.604544,13.033412,10
57.622499,13.032442,4
57.631476,13.031956,28
57.640454,13.031470,30
57.649431,13.030984,11
57.658408,13.030498,13
57.667386,13.030011,8
57.676363,13.029524,5
57.685341,13.029036,388
57.694318,13.028549,792
57.703295,13.028061,7
57.712273,13.027573,14
57.721250,13.027084,237
57.730227,13.026595,791
57.739205,13.026106,54
57.748182,13.025617,10
57.757159,13.025127,34
57.766136,13.024637,13
57.775114,13.024147,39
57.784091,13.023656,209
57.793068,13.023165,578
57.802045,13.022674,51
57.811022,13.022183,483
57.820000,13.021691,434
57.828977,13.021199,28
57.837954,13.020706,11
57.846931,13.020214,9
57.855908,13.019721,6
57.864885,13.019228,0
57.873862,13.018734,373
57.882839,13.018240,8
57.891816,13.017746,32
57.900793,13.017252,40
57.909770,13.016757,16
57.918747,13.016262,4
57.927724,13.015767,11
57.936701,13.015271,49
57.945678,13.014776,7
57.963632,13.013783,4
57.972609,13.013286,4
57.981586,13.012789,29
57.990563,13.012292,3
57.999539,13.011794,4
58.017493,13.010798,30
58.053400,13.008802,12
58.062377,13.008302,437
58.071354,13.007802,400
58.080331,13.007302,14
58.089307,13.006801,9
58.116237,13.005297,4
58.125214,13.004796,8
58.134191,13.004293,42
58.143167,13.003791,21
58.152144,13.003288,26
58.161120,13.002785,410
58.170097,13.002282,40
58.179073,13.001778,23
58.188050,13.001274,17
58.197027,13.000770,18
58.206003,13.000265,9
58.223956,12.999255,0
58.232933,12.998750,15
58.241909,12.998244,256
58.250885,12.997738,21
58.259862,12.997232,5
58.268838,12.996725,15
58.277815,12.996218,7
58.286791,12.995711,6
58.295767,12.995203,10
58.304744,12.994695,5
58.313720,12.994187,11
58.322696,12.993678,13
58.331673,12.993169,11
58.349625,12.992151,5
58.358602,12.991641,6
58.367578,12.991131,20
58.376554,12.990621,18
58.385530,12.990110,3
58.394506,12.989599,11
58.403483,12.989088,11
58.412459,12.988576,0
58.421435,12.988064,3
58.430411,12.987552,3
58.439387,12.987039,15
58.448363,12.986526,14
58.457339,12.986013,9
58.466316,12.985500,4
58.475292,12.984986,8
58.484268,12.984472,3
58.493244,12.983957,44
58.502220,12.983443,22
58.511196,12.982928,29
58.520172,12.982412,30
58.529148,12.981897,23
58.538124,12.981381,18
58.547100,12.980864,31
58.556076,12.980348,3
59.049729,12.951444,0
59.058704,12.950909,6
59.067679,12.950374,24
59.076654,12.949839,4
59.085629,12.949304,8
59.094604,12.948768,4
59.103579,12.948231,12
59.112554,12.947695,50
59.121529,12.947158,728
59.130504,12.946621,910
59.139479,12.946083,13
59.148454,12.945545,7
59.157429,12.945007,27
59.166404,12.944468,15
59.202303,12.942311,11
59.238203,12.940148,5
59.310001,12.935806,3
59.318975,12.935262,3
59.327950,12.934717,3
59.336924,12.934172,6
59.354874,12.933081,4
59.363848,12.932535,4
59.408721,12.929800,6
59.417695,12.929252,32
59.426670,12.928704,0
59.444619,12.927606,11
59.453593,12.927057,3
59.462568,12.926507,0
59.471542,12.925957,9
59.480517,12.925407,10
59.489491,12.924856,3
59.498465,12.924305,4
59.507440,12.923754,3
59.525388,12.922650,0
59.588208,12.918776,4
59.597182,12.918221,31
59.615131,12.917110,14
59.651027,12.914884,12
59.660001,12.914327,20
59.695897,12.912094,6
59.893322,12.899714,3
59.902296,12.899147,21
59.911270,12.898580,16
59.920243,12.898012,13
59.929217,12.897444,15
59.938191,12.896876,9
59.947164,12.896308,4
59.956138,12.895739,5
59.965111,12.895169,4
59.992032,12.893459,20
60.001006,12.892888,24
60.117660,12.885435,6
60.162526,12.882552,0
60.171500,12.881975,6
60.180473,12.881397,17
60.189446,12.880818,36
60.198419,12.880239,10
60.216366,12.879081,4
60.225339,12.878501,3
60.234312,12.877921,0
60.243285,12.877340,3
60.288150,12.874431,3
60.297123,12.873848,3
60.306096,12.873265,4
60.315069,12.872681,3
60.333015,12.871513,0
60.341988,12.870928,0
60.350961,12.870343,3
60.395826,12.867412,0
60.476581,12.862113,3
60.718839,12.846029,3
60.727811,12.845428,54
60.736783,12.844826,4
60.754728,12.843622,3
60.763700,12.843020,0
61.113606,12.819209,37
61.122577,12.818591,71
61.131549,12.817972,3
61.642906,12.782013,3
61.840259,12.767768,7
61.885111,12.764501,5
62.046574,12.752649,0
62.432273,12.723748,6
62.683410,12.704469,0
62.889692,12.688354,0
63.454685,12.642872,6
63.705772,12.622004,3
55.359941,13.162010,2919
55.368923,13.161593,4872
55.377904,13.161177,2273
55.386885,13.160760,582
55.395866,13.160343,20
55.404848,13.159925,113
55.413829,13.159508,4
55.422810,13.159090,21
55.431791,13.158672,8
55.440772,13.158254,46
55.449753,13.157835,42
55.458735,13.157416,38
55.467716,13.156997,39
55.476697,13.156578,4
55.485678,13.156159,69
55.494659,13.155739,19
55.503640,13.155319,3
55.521602,13.154479,5
55.530583,13.154058,47
55.539564,13.153637,24
55.548545,13.153216,6
55.557526,13.152795,24
55.566507,13.152373,75
55.575488,13.151951,72
55.584469,13.151529,34
55.593450,13.151107,14
55.602431,13.150684,7
55.611412,13.150261,8
55.620393,13.149838,23
55.629374,13.149415,134
55.638354,13.148992,17
55.647335,13.148568,26
55.656316,13.148144,1574
55.665297,13.147720,2076
55.674278,13.147295,9
55.683258,13.146870,4
55.692239,13.146446,364
55.701220,13.146020,14
55.710201,13.145595,19
55.719181,13.145169,15
55.728162,13.144743,15
55.737143,13.144317,67
55.746123,13.143891,0
55.755104,13.143464,34
55.764085,13.143037,65
55.773065,13.142610,25
55.782046,13.142183,539
55.791026,13.141755,279
55.800007,13.141327,40
55.808988,13.140899,17
55.817968,13.140471,0
55.826949,13.140042,9
55.835929,13.139614,13
55.844910,13.139185,17
55.853890,13.138755,103
55.862871,13.138326,26
55.871851,13.137896,21
55.880832,13.137466,3
55.889812,13.137036,10
55.898792,13.136605,93
55.907773,13.136174,10
55.934714,13.134881,11
55.952675,13.134017,3
55.970635,13.133152,24
56.024517,13.130552,3
56.033497,13.130118,5
56.042477,13.129684,0
56.051457,13.129249,17
56.060437,13.128814,9
56.078398,13.127943,4
56.087378,13.127508,20
56.096358,13.127072,27
56.105338,13.126635,57
56.114318,13.126199,0
56.123298,13.125762,3375
56.132278,13.125325,428
56.141258,13.124888,6
56.150238,13.124451,3
56.159218,13.124013,5
56.168198,13.123575,23
56.177178,13.123137,32
56.186158,13.122698,24
56.195138,13.122260,488
56.204118,13.121821,8
56.213098,13.121382,16
56.222078,13.120942,11
56.231057,13.120502,0
56.240037,13.120063,21
56.249017,13.119622,9
56.257997,13.119182,5
56.266977,13.118741,34
56.275957,13.118300,6
56.284936,13.117859,20
56.293916,13.117418,6
56.302896,13.116976,3
56.311876,13.116534,0
56.329835,13.115649,10
56.338815,13.115206,4
56.347794,13.114763,6
56.374733,13.113433,0
56.383713,13.112989,10
56.392693,13.112545,16
56.401672,13.112100,102
56.410652,13.111655,357
56.419631,13.111210,11
56.428611,13.110765,10
56.437590,13.110320,45
56.446570,13.109874,33
56.455549,13.109428,17
56.464529,13.108981,13
56.473508,13.108535,16
56.482488,13.108088,77
56.491467,13.107641,18
56.500447,13.107194,6
56.509426,13.106746,12
56.518405,13.106298,3
56.527385,13.105850,15
56.536364,13.105402,21
56.545344,13.104953,10
56.554323,13.104504,20
56.563302,13.104055,13
56.572281,13.103606,19
56.581261,13.103156,9
56.599219,13.102256,0
56.617178,13.101355,3
56.626157,13.100904,0
56.671053,13.098645,3
56.697990,13.097286,6
56.706969,13.096833,28
56.715948,13.096380,20
56.724927,13.095926,0
56.733906,13.095472,4
56.751864,13.094563,4
